id,title,description,link,image_link,availability,price,brand,gtin,identifier_exists,condition,google_product_category,product_type,age_group,gender,color,material,shipping_weight
PM32,Remember Wallet 'Chili' - Colourful German Design,"Named Chili, this wallet from German design house Remember brings heat to your everyday carry. Bold patterns and quality construction ensure your essentials are stored with personality and panache.",https://www.homeandverse.co.uk/?product=PM32,https://cdn.appdmbrands.com/products/PM32.jpg,in_stock,4.95 GBP,Remember,4260608094931,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Red,,0.3 kg
PM31,Remember Wallet 'Spice' - Colourful German Design,"Warm, aromatic, and unmistakably bold – Spice lives up to its name with Remember's signature German patterns. A wallet that refuses to be ordinary, it keeps your essentials organised with flair.",https://www.homeandverse.co.uk/?product=PM31,https://cdn.appdmbrands.com/products/PM31.jpg,in_stock,4.95 GBP,Remember,4260608094924,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
PM33,Remember Wallet 'Terracotta' - Colourful German Design,"Warm terracotta tones meet bold German design in this eye-catching wallet from Remember. Crafted with playful sophistication, it brings a burst of earthy colour to everyday essentials while keeping cards and cash organised in style.",https://www.homeandverse.co.uk/?product=PM33,https://cdn.appdmbrands.com/products/PM33.jpg,in_stock,4.95 GBP,Remember,4260608094948,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
WB20,Remember Washbag 'Berry' - Colourful German Design,"Bursting with rich berry hues, this German-designed washbag transforms your toiletries into a joyful display. Spacious enough for all your essentials, it brings Remember's signature playful energy to bathroom routines and weekend getaways alike.",https://www.homeandverse.co.uk/?product=WB20,https://cdn.appdmbrands.com/products/WB20.jpg,in_stock,6.95 GBP,Remember,4260608095631,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Gifts,adult,unisex,Multicolour,,0.3 kg
WB21,Remember Washbag 'Lime' - Colourful German Design,"Fresh, zesty lime brings an instant mood lift to this cheerful washbag from Remember. Bold German design meets practical storage, creating a vibrant companion for travel essentials that refuses to blend into the background.",https://www.homeandverse.co.uk/?product=WB21,https://cdn.appdmbrands.com/products/WB21.jpg,in_stock,6.95 GBP,Remember,4260608095648,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Gifts,adult,unisex,Multicolour,,0.3 kg
WB22,Remember Washbag 'Ocean' - Colourful German Design,"Deep ocean blues swirl through this striking washbag, bringing Remember's signature German boldness to your daily routine. Generously sized for toiletries and cosmetics, it adds a splash of aquatic colour wherever your travels take you.",https://www.homeandverse.co.uk/?product=WB22,https://cdn.appdmbrands.com/products/WB22.jpg,in_stock,6.95 GBP,Remember,4260608095655,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Gifts,adult,unisex,Blue,,0.3 kg
WKM29,Remember Wool and cashmere hat 'Andrin' - Colourful German Design,Luxuriously soft wool and cashmere blend meets Remember's bold Andrin pattern in this cosy German-designed hat. Vibrant colours and premium materials combine to keep you warm while making a playful style statement on crisp winter days.,https://www.homeandverse.co.uk/?product=WKM29,https://cdn.appdmbrands.com/products/WKM29.jpg,in_stock,19.95 GBP,Remember,4260608099097,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,Wool,0.3 kg
WKM28,Remember Wool and cashmere hat 'Frida' - Colourful German Design,"Named after the iconic artist, this Frida-patterned hat wraps you in sumptuous wool and cashmere warmth. Remember's German design heritage shines through in every colourful detail, creating headwear that's as expressive as it is cosy.",https://www.homeandverse.co.uk/?product=WKM28,https://cdn.appdmbrands.com/products/WKM28.jpg,in_stock,19.95 GBP,Remember,,no,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,Wool,0.3 kg
WKM34,Remember Wool and cashmere hat 'Monviso' - Colourful German Design,"Inspired by alpine peaks, this Monviso hat combines premium wool and cashmere with Remember's distinctive German patterning. Soft, warm, and undeniably stylish, it brings mountain-fresh energy to cold weather wardrobes.",https://www.homeandverse.co.uk/?product=WKM34,https://cdn.appdmbrands.com/products/WKM34.jpg,in_stock,19.95 GBP,Remember,4260479651059,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Red,Wool,0.3 kg
WKM30,Remember Wool and cashmere hat 'Reto' - Colourful German Design,"Bold geometric patterns define this Reto hat, crafted from a luxurious wool and cashmere blend by German design house Remember. Warm, soft, and utterly distinctive, it adds character to winter layering with unapologetic colour.",https://www.homeandverse.co.uk/?product=WKM30,https://cdn.appdmbrands.com/products/WKM30.jpg,in_stock,19.95 GBP,Remember,4260608099103,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,Wool,0.3 kg
WKS29,Remember Wool and cashmere scarf 'Andrin' - Colourful German Design,"Wrap yourself in the Andrin pattern with this generous wool and cashmere scarf from Remember. German design expertise meets premium natural fibres, creating a statement accessory that brings warmth and vibrant pattern to winter ensembles.",https://www.homeandverse.co.uk/?product=WKS29,https://cdn.appdmbrands.com/products/WKS29.jpg,in_stock,39.95 GBP,Remember,4260608099110,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Natural,Wool,0.3 kg
WKS28,Remember Wool and cashmere scarf 'Frida' - Colourful German Design,"Celebrate colour with this Frida scarf, where Remember's playful German design meets sumptuous wool and cashmere. Soft against the skin and bold to behold, it transforms cold-weather dressing into an art form.",https://www.homeandverse.co.uk/?product=WKS28,https://cdn.appdmbrands.com/products/WKS28.jpg,in_stock,39.95 GBP,Remember,4260608096904,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,Wool,0.3 kg
WKS34,Remember Wool and cashmere scarf 'Monviso' - Colourful German Design,"Mountain-inspired Monviso patterning adorns this luxurious wool and cashmere scarf from Remember. German design sensibility meets premium craftsmanship, delivering warmth wrapped in striking visual appeal for those who refuse to dress dully.",https://www.homeandverse.co.uk/?product=WKS34,https://cdn.appdmbrands.com/products/WKS34.jpg,in_stock,39.95 GBP,Remember,4260479651042,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Red,Wool,0.3 kg
WKS30,Remember Wool and cashmere scarf 'Reto' - Colourful German Design,"Geometric Reto patterns bring retro-modern energy to this wool and cashmere scarf from German design house Remember. Exceptionally soft and generously sized, it layers beautifully while adding a conversation-starting pop of colour.",https://www.homeandverse.co.uk/?product=WKS30,https://cdn.appdmbrands.com/products/WKS30.jpg,in_stock,39.95 GBP,Remember,4260608099127,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,Wool,0.3 kg
WKS26,Remember Wool and cashmere scarf 'Tomke' - Colourful German Design,"Meet Tomke – a wool and cashmere scarf that showcases Remember's fearless approach to colour and pattern. Crafted in Germany with premium natural fibres, it brings cosy warmth and playful sophistication to winter styling.",https://www.homeandverse.co.uk/?product=WKS26,https://cdn.appdmbrands.com/products/WKS26.jpg,in_stock,39.95 GBP,Remember,4260608096881,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Natural,Wool,0.3 kg
WKS31,Remember Wool and cashmere scarf 'Vreni' - Colourful German Design,"Vreni brings Alpine charm to this luxurious wool and cashmere scarf, reimagined through Remember's bold German design lens. Soft, warm, and wonderfully vibrant, it wraps you in colour and comfort throughout the cooler months.",https://www.homeandverse.co.uk/?product=WKS31,https://cdn.appdmbrands.com/products/WKS31.jpg,in_stock,39.95 GBP,Remember,4260608099134,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,Wool,0.3 kg
UT11,"Remember *SPECCIAL Glass kitchen board no. 11, small - Colourful German Design","Sleek tempered glass meets Remember's signature pattern play in this compact kitchen board. Heat-resistant and easy to clean, it protects worktops while adding a burst of German design energy to food preparation spaces.",https://www.homeandverse.co.uk/?product=UT11,https://cdn.appdmbrands.com/products/UT11.jpg,in_stock,9.95 GBP,Remember,4260608096867,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,Red,Glass,0.3 kg
SC50,Remember Ballpoint Pen 'Paul' olive - Colourful German Design,"Elevate everyday writing with Paul in sophisticated olive, a ballpoint pen that brings Remember's German design philosophy to your desk. Smooth-writing and beautifully weighted, it transforms note-taking into a colourful pleasure.",https://www.homeandverse.co.uk/?product=SC50,https://cdn.appdmbrands.com/products/SC50.jpg,in_stock,13.95 GBP,Remember,4260608098144,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
SC51,Remember Ballpoint Pen 'Paul' peach - Colourful German Design,"Soft peach tones make this Paul ballpoint pen a joyful addition to any desk or handbag. German-designed by Remember with signature style, it proves that even everyday writing instruments deserve a bold personality.",https://www.homeandverse.co.uk/?product=SC51,https://cdn.appdmbrands.com/products/SC51.jpg,in_stock,13.95 GBP,Remember,4260608098151,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
CRL09,Remember Cotton rug 'Zaza' long - Colourful German Design,"Zaza brings playful pattern and colour to floors with this longer cotton rug from Remember. Durable, soft underfoot, and unmistakably German in its bold design approach, it anchors rooms with joyful geometric energy.",https://www.homeandverse.co.uk/?product=CRL09,https://cdn.appdmbrands.com/products/CRL09.jpg,in_stock,89.90 GBP,Remember,4260608096683,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,Cotton,0.3 kg
CRS09,Remember Cotton rug 'Zaza' short - Colourful German Design,"Compact yet impactful, this shorter Zaza cotton rug delivers Remember's signature German design to smaller spaces. Soft, durable, and bursting with pattern, it adds instant personality to hallways, bathrooms, or beside beds.",https://www.homeandverse.co.uk/?product=CRS09,https://cdn.appdmbrands.com/products/CRS09.jpg,in_stock,49.90 GBP,Remember,4260608096676,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,Cotton,0.3 kg
FM05,Remember Doormat 'Andante' - Colourful German Design,"Welcome guests with Andante, a doormat that sets the tone for a colourful home from the very first step. Remember's German design expertise transforms a practical essential into a cheerful statement piece.",https://www.homeandverse.co.uk/?product=FM05,https://cdn.appdmbrands.com/products/FM05.jpg,in_stock,27.95 GBP,Remember,4260608094788,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
FA32,Remember Foldable Shopping Bag 'Ava' - Colourful German Design,"Ava folds neatly away until needed, then unfurls into a generously sized shopping bag adorned with Remember's distinctive patterns. German-designed for style-conscious shoppers who believe sustainability should never be boring.",https://www.homeandverse.co.uk/?product=FA32,https://cdn.appdmbrands.com/products/FA32.jpg,in_stock,6.95 GBP,Remember,4260608097499,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Gifts,adult,unisex,Multicolour,,0.3 kg
FA34,Remember Foldable Shopping Bag 'Bea' - Colourful German Design,"Bold Bea brings German design flair to sustainable shopping with this foldable bag from Remember. Compact enough for pockets yet roomy when unfurled, it makes every market trip a colourful affair.",https://www.homeandverse.co.uk/?product=FA34,https://cdn.appdmbrands.com/products/FA34.jpg,in_stock,6.95 GBP,Remember,4260608098472,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Gifts,adult,unisex,Multicolour,,0.3 kg
FA31,Remember Foldable Shopping Bag 'Ivo' - Colourful German Design,"Ivo packs Remember's signature German boldness into a clever foldable shopping bag. Tuck it away when not needed, then let its vibrant patterns brighten every shopping trip while reducing single-use plastic.",https://www.homeandverse.co.uk/?product=FA31,https://cdn.appdmbrands.com/products/FA31.jpg,in_stock,6.95 GBP,Remember,4260608097482,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Gifts,adult,unisex,Red,,0.3 kg
FA33,Remember Foldable Shopping Bag 'Ria' - Colourful German Design,"Ria brings joyful colour to conscious shopping with this foldable bag from German design house Remember. Compact, practical, and unmistakably stylish, it proves that eco-friendly choices can be wonderfully vibrant too.",https://www.homeandverse.co.uk/?product=FA33,https://cdn.appdmbrands.com/products/FA33.jpg,in_stock,6.95 GBP,Remember,4260608097505,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Gifts,adult,unisex,Multicolour,,0.3 kg
UT10,"Remember Glass kitchen board no. 10, small - Colourful German Design","Crafted from tempered glass, this compact kitchen board from German design house Remember brings bold pattern and colour to your food preparation. Heat-resistant and hygienic, it doubles as a stylish serving platter or trivet.",https://www.homeandverse.co.uk/?product=UT10,https://cdn.appdmbrands.com/products/UT10.jpg,in_stock,9.95 GBP,Remember,4260608096850,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,Red,Glass,0.3 kg
GH01,"Remember Glass straws, set of 6 - Colourful German Design","Elevate your drinks with these six reusable glass straws from Remember, bringing German design flair to every sip. Durable, eco-friendly, and effortlessly chic, they transform ordinary beverages into something worth celebrating.",https://www.homeandverse.co.uk/?product=GH01,https://cdn.appdmbrands.com/products/GH01.jpg,in_stock,13.95 GBP,Remember,4260608098618,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Tableware,adult,unisex,Multicolour,Glass,0.3 kg
WH01,"Remember Guard houses, set of 4 - Colourful German Design",Whimsical guard house figurines from Remember bring a touch of playful German design to your shelves or mantelpiece. Each of the four pieces features distinctive detailing and vibrant colours that spark joy and conversation.,https://www.homeandverse.co.uk/?product=WH01,https://cdn.appdmbrands.com/products/WH01.jpg,in_stock,13.95 GBP,Remember,4260608093828,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
RS16,Remember Pocket umbrella 'Allegra' - Colourful German Design,"Allegra bursts with Remember's signature bold patterns, transforming rainy days into opportunities for colour and style. Compact enough to slip into any bag, this German-designed pocket umbrella unfolds to reveal unapologetically joyful prints.",https://www.homeandverse.co.uk/?product=RS16,https://cdn.appdmbrands.com/products/RS16.jpg,in_stock,34.90 GBP,Remember,4260608094672,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
RS18,Remember Pocket umbrella 'Neptun' - Colourful German Design,"Neptune-inspired hues swirl across this pocket umbrella from Remember, bringing oceanic drama to grey skies. German-engineered for compact portability, it opens to reveal a canopy of vibrant, conversation-starting colour.",https://www.homeandverse.co.uk/?product=RS18,https://cdn.appdmbrands.com/products/RS18.jpg,in_stock,34.90 GBP,Remember,4260608099165,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Grey,,0.3 kg
PDB13,"Remember Porcelain Canister 'Edda', large - Colourful German Design","Edda's large porcelain canister showcases Remember's bold German aesthetic, featuring striking patterns that transform kitchen storage into artful display. Generous proportions accommodate coffee, sugar, or treasured keepsakes with sophisticated flair.",https://www.homeandverse.co.uk/?product=PDB13,https://cdn.appdmbrands.com/products/PDB13.jpg,in_stock,20.95 GBP,Remember,4260608098359,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Home Décor,adult,unisex,Red,Porcelain,0.3 kg
PDS10,"Remember Porcelain Canister 'Emilio', small - Colourful German Design","Emilio brings Remember's playful German spirit to compact storage, wrapping quality porcelain in eye-catching pattern. Sized for everyday essentials like spices or tea, it adds a pop of joy to any kitchen shelf.",https://www.homeandverse.co.uk/?product=PDS10,https://cdn.appdmbrands.com/products/PDS10.jpg,in_stock,12.95 GBP,Remember,4260608098373,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,Porcelain,0.3 kg
PDS11,"Remember Porcelain Canister 'Sandro', small - Colourful German Design","Sandro's distinctive pattern adorns this petite porcelain canister, bringing Remember's celebrated German design to your countertop. Perfectly proportioned for smaller treasures, it proves that storage can be both practical and delightfully bold.",https://www.homeandverse.co.uk/?product=PDS11,https://cdn.appdmbrands.com/products/PDS11.jpg,in_stock,12.95 GBP,Remember,4260608098380,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Home Décor,adult,unisex,Sand,Porcelain,0.3 kg
TN21,Remember Potholder set 'Berry' - Colourful German Design,"Rich berry tones meet bold German pattern in this potholder set from Remember. Designed to protect hands while adding vibrant colour to your kitchen, they're almost too beautiful to tuck away in a drawer.",https://www.homeandverse.co.uk/?product=TN21,https://cdn.appdmbrands.com/products/TN21.jpg,in_stock,9.95 GBP,Remember,4260608099493,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
TN20,Remember Potholder set 'Lemon' - Colourful German Design,"Sunshine-bright and unapologetically cheerful, these lemon-hued potholders bring Remember's German design philosophy to your kitchen. Bold patterns make grabbing hot dishes a moment of joy rather than mere necessity.",https://www.homeandverse.co.uk/?product=TN20,https://cdn.appdmbrands.com/products/TN20.jpg,in_stock,9.95 GBP,Remember,4260608099486,yes,new,Home & Garden > Kitchen & Dining > Tableware > Serveware,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
TN02,"Remember Potholders No. 2, set of 2 - Colourful German Design","Bold geometric patterns define this potholder duo from Remember, bringing German design confidence to everyday kitchen moments. Functional protection meets artistic expression in colours that refuse to blend into the background.",https://www.homeandverse.co.uk/?product=TN02,https://cdn.appdmbrands.com/products/TN02.jpg,in_stock,14.90 GBP,Remember,4260608090377,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
TN03,"Remember Potholders No. 3, set of 2 - Colourful German Design","Pattern play takes centre stage in this set of two potholders from Remember, showcasing the German brand's gift for joyful design. Practical heat protection wrapped in artwork you'll want to leave on display.",https://www.homeandverse.co.uk/?product=TN03,https://cdn.appdmbrands.com/products/TN03.jpg,in_stock,14.90 GBP,Remember,4260608090384,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
BL18,Remember Scarf 'Smilla' - Colourful German Design,"Smilla wraps you in Remember's signature bold German patterns, transforming a simple scarf into a statement of playful sophistication. Vibrant colours and quality materials make this accessory impossible to ignore.",https://www.homeandverse.co.uk/?product=BL18,https://cdn.appdmbrands.com/products/BL18.jpg,in_stock,27.95 GBP,Remember,4260608091084,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
SO41,"Remember Socks model 41, size 41-46 - Colourful German Design","Bold pattern climbs from toe to calf in these statement socks from Remember, sized 41-46 for larger feet. German design house flair means even your most hidden accessories make an impression.",https://www.homeandverse.co.uk/?product=SO41,https://cdn.appdmbrands.com/products/SO41.jpg,in_stock,9.90 GBP,Remember,4260608096782,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
SO42,"Remember Socks model 42, size 41-46 - Colourful German Design","Vivid colour and distinctive pattern distinguish these size 41-46 socks from German design house Remember. Life's too short for boring basics—let your feet join the celebration of bold, playful style.",https://www.homeandverse.co.uk/?product=SO42,https://cdn.appdmbrands.com/products/SO42.jpg,in_stock,9.90 GBP,Remember,4260608096799,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
SO43,"Remember Socks model 43, size 41-46 - Colourful German Design",German design confidence extends to every detail with these patterned socks in size 41-46 from Remember. Slip them on beneath tailored trousers for a secret flash of joy only you know about.,https://www.homeandverse.co.uk/?product=SO43,https://cdn.appdmbrands.com/products/SO43.jpg,in_stock,9.90 GBP,Remember,4260608096805,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Red,,0.3 kg
SO65,"Remember Socks model 65, size 36-41 - Colourful German Design","Playful German design meets everyday comfort in these size 36-41 statement socks from Remember. Bold patterns peek above your shoes, adding unexpected colour to each step.",https://www.homeandverse.co.uk/?product=SO65,https://cdn.appdmbrands.com/products/SO65.jpg,in_stock,9.90 GBP,Remember,4260608096751,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
SO66,"Remember Socks model 66, size 36-41 - Colourful German Design",Vibrant colour wraps your feet in German design house style with these size 36-41 socks from Remember. Unapologetically bold patterns transform a wardrobe essential into a daily dose of joy.,https://www.homeandverse.co.uk/?product=SO66,https://cdn.appdmbrands.com/products/SO66.jpg,in_stock,6.95 GBP,Remember,4260608096768,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
SO67,"Remember Socks model 67, size 36-41 - Colourful German Design","Eye-catching pattern and colour define these size 36-41 socks from Remember, proving German design excellence extends to the smallest details. A playful gift for feet that refuse to be ordinary.",https://www.homeandverse.co.uk/?product=SO67,https://cdn.appdmbrands.com/products/SO67.jpg,in_stock,9.90 GBP,Remember,4260608096775,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
AS01,"Remember Storage tray 'Marbella', set of 3 - Colourful German Design","Three nesting trays bring Remember's Marbella pattern to your table or vanity, each showcasing bold German design in different sizes. Mediterranean-inspired colours create effortless organisation with artistic flair.",https://www.homeandverse.co.uk/?product=AS01,https://cdn.appdmbrands.com/products/AS01.jpg,in_stock,34.95 GBP,Remember,4260608092425,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor > Tableware,adult,unisex,Red,,0.3 kg
TR01,Remember Tea Towel Set No. 1 - Colourful German Design,"Everyday kitchen moments become more joyful with this tea towel set from Remember, featuring the German brand's signature bold patterns. Quality cotton meets unapologetic colour for linens you'll proudly leave on display.",https://www.homeandverse.co.uk/?product=TR01,https://cdn.appdmbrands.com/products/TR01.jpg,in_stock,19.90 GBP,Remember,4260026930118,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,Cotton,0.3 kg
TR16,Remember Tea Towel Set No. 16 - Colourful German Design,Wrap dishes in German design excellence with this numbered tea towel collection from Remember. Vibrant patterns transform mundane kitchen textiles into conversation pieces worth hanging where guests can admire them.,https://www.homeandverse.co.uk/?product=TR16,https://cdn.appdmbrands.com/products/TR16.jpg,in_stock,19.90 GBP,Remember,4260331697454,yes,new,Home & Garden > Kitchen & Dining > Tableware > Serveware,Home & Garden > Home Decor > Home Décor,adult,unisex,Red,,0.3 kg
TR19,Remember Tea Towel Set No. 19 - Colourful German Design,Kitchen linens earn their place as décor with this patterned tea towel set from Remember. Bold German design and quality materials mean these cloths work as hard as they dazzle.,https://www.homeandverse.co.uk/?product=TR19,https://cdn.appdmbrands.com/products/TR19.jpg,in_stock,19.90 GBP,Remember,4260608090551,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
TR22,Remember Tea Towel Set No. 22 - Colourful German Design,Fresh patterns and confident colour distinguish this tea towel collection from German design house Remember. Functional kitchen essentials elevated to the status of everyday art for your home.,https://www.homeandverse.co.uk/?product=TR22,https://cdn.appdmbrands.com/products/TR22.jpg,in_stock,19.90 GBP,Remember,4260608095617,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
BO01,Remember Bluetooth Speaker Basso 'azzuro' - Colourful German Design,"Basso brings German design flair to your music with this azzuro blue Bluetooth speaker that sounds as good as it looks. Compact yet powerful, its cheerful aesthetic makes it a conversation piece whether playing your favourite playlist or sitting silent.",https://www.homeandverse.co.uk/?product=BO01,https://cdn.appdmbrands.com/products/BO01.jpg,in_stock,51.95 GBP,Remember,4260608093842,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Blue,,0.3 kg
BO04,Remember Bluetooth Speaker Basso 'berry' - Colourful German Design,"Rich berry tones meet bold German design in this Basso Bluetooth speaker that refuses to blend into the background. Delivering impressive sound from a compact form, it's a joyful statement piece for music lovers who appreciate colour.",https://www.homeandverse.co.uk/?product=BO04,https://cdn.appdmbrands.com/products/BO04.jpg,in_stock,51.95 GBP,Remember,4260608094689,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Blue,,0.3 kg
BO03,Remember Bluetooth Speaker Basso 'rosso' - Colourful German Design,"Fiery rosso red defines this Basso Bluetooth speaker, bringing German design confidence to your music experience. Compact enough to move from room to room, its bold colour and quality sound make every listening session feel special.",https://www.homeandverse.co.uk/?product=BO03,https://cdn.appdmbrands.com/products/BO03.jpg,in_stock,51.95 GBP,Remember,4260608093866,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Blue,,0.3 kg
GS01,"Remember glass lights 01, set of 3 - Colourful German Design","Cast a warm, colourful glow with these three German-designed glass lights featuring Remember's signature bold patterns. Each unique piece transforms candlelight into a playful display of dancing colour and pattern.",https://www.homeandverse.co.uk/?product=GS01,https://cdn.appdmbrands.com/products/GS01.jpg,in_stock,24.95 GBP,Remember,4260608095242,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Tableware,adult,unisex,Multicolour,Glass,0.3 kg
GS02,"Remember glass lights 02, set of 3 - Colourful German Design",Illuminate your table with joyful German design through this trio of patterned glass lights. Bold colours and distinctive motifs create an enchanting atmosphere when candlelight dances through each unique piece.,https://www.homeandverse.co.uk/?product=GS02,https://cdn.appdmbrands.com/products/GS02.jpg,in_stock,24.95 GBP,Remember,4260608095259,yes,new,Home & Garden > Decor > Candles,Home & Garden > Home Decor > Tableware,adult,unisex,Multicolour,Glass,0.3 kg
MEM03,Remember Memory Game 'The World' - Memory Game Gift,Journey across continents with this beautifully illustrated world-themed memory game from German design house Remember. Forty-four pairs of vibrant imagery make learning and playing a colourful adventure for curious minds.,https://www.homeandverse.co.uk/?product=MEM03,https://cdn.appdmbrands.com/products/MEM03.jpg,in_stock,29.90 GBP,Remember,4260331699304,yes,new,Home & Garden > Decor > Seasonal & Holiday Decorations > Christmas Decorations,Home & Garden > Home Decor > Gifts,adult,unisex,Multicolour,,0.8 kg
SO12,"Remember Socks model 12, size 36-41 - Colourful German Design",Boldly patterned socks in size 36-41 showcase Remember's signature German playfulness right down to your toes. High-quality materials meet eye-catching design for everyday colour that sparks joy with every step.,https://www.homeandverse.co.uk/?product=SO12,https://cdn.appdmbrands.com/products/SO12.jpg,in_stock,9.95 GBP,Remember,4260608091275,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
MB19,Remember Remmeber Muesli Bowl 'Positano' - Colourful German Design,"Positano muesli bowl channels Mediterranean sunshine through Remember's bold German design lens. Vibrant patterns transform your morning ritual into a colourful celebration, crafted from quality materials built to last.",https://www.homeandverse.co.uk/?product=MB19,https://cdn.appdmbrands.com/products/MB19.jpg,in_stock,6.95 GBP,Remember,4260608099646,yes,new,Home & Garden > Kitchen & Dining > Tableware > Serveware,Home & Garden > Home Decor > Home Décor > Tableware,adult,unisex,Multicolour,,0.3 kg
