id,title,description,link,image_link,availability,price,brand,gtin,condition,product_type,shipping_weight
LV02,Remember Table light 'Victoria' rose | Remember,"Soft rose tones give Victoria table light a romantic warmth, courtesy of German design house Remember. Sculptural and sophisticated, it brings both illumination and artful beauty to your space.",https://www.homeandverse.co.uk/?product=LV02,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/LV02.jpg",in_stock,14.95 GBP,Remember,4260608099660,new,Home & Garden > Home Decor > Home Décor,0.5 kg
TR14,Remember Tea Towel Set No. 14 | Remember,Kitchen duties become more cheerful with this tea towel set from German design house Remember. Bold patterns and quality fabric transform the everyday task of drying dishes into a moment of colour.,https://www.homeandverse.co.uk/?product=TR14,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/TR14.jpg",in_stock,9.95 GBP,Remember,4260331695900,new,Home & Garden > Home Decor > Home Décor,0.5 kg
TR20,Remember Tea Towel Set No. 20 | Remember,"Brighten your kitchen with this vibrant tea towel set showcasing Remember's signature German design sensibility. Playful patterns make practical pieces feel special, bringing joy to the most routine moments.",https://www.homeandverse.co.uk/?product=TR20,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/TR20.jpg",in_stock,9.95 GBP,Remember,4260608092135,new,Home & Garden > Home Decor > Home Décor,0.5 kg
TR21,Remember Tea Towel Set No. 21 | Remember,Drying dishes feels different when your tea towels are this boldly beautiful. German design house Remember brings their signature colour confidence to the kitchen with this eye-catching set.,https://www.homeandverse.co.uk/?product=TR21,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/TR21.jpg",in_stock,9.95 GBP,Remember,4260608092142,new,Home & Garden > Home Decor > Home Décor,0.5 kg
TR23,Remember Tea Towel Set No. 23 | Remember,Everyday kitchen textiles deserve personality too. This tea towel set from German design house Remember proves that practical pieces can spark joy with their vibrant patterns and quality construction.,https://www.homeandverse.co.uk/?product=TR23,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/TR23.jpg",in_stock,9.95 GBP,Remember,4260608097048,new,Home & Garden > Home Decor > Home Décor,0.5 kg
BV02,"Remember Tins 'Loni', set of 3 | Remember","Named Loni, this trio of tins from German design house Remember brings bold pattern to practical storage. Stack them, display them, gift them – their vibrant design makes organisation feel festive.",https://www.homeandverse.co.uk/?product=BV02,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/BV02.jpg",in_stock,11.95 GBP,Remember,4260608099189,new,Home & Garden > Home Decor > Gifts > Home Décor,0.5 kg
FT05,"Remember Tray set 'Trias', set of 3 | Remember","Trias brings Remember's signature German boldness to the table with three nesting trays. Serve, display, or simply admire these vibrant pieces that transform any gathering into a celebration of colour.",https://www.homeandverse.co.uk/?product=FT05,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/FT05.jpg",in_stock,24.95 GBP,Remember,4260608096102,new,Home & Garden > Home Decor > Home Décor > Tableware,0.5 kg
TP12,Remember TripBook 'Florina' | Remember,"Capture your adventures in Florina, a travel journal wrapped in Remember's signature bold German patterns. Its vibrant cover invites you to fill the pages with memories as colourful as its design.",https://www.homeandverse.co.uk/?product=TP12,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/TP12.jpg",in_stock,20.95 GBP,Remember,,new,Home & Garden > Home Decor > Home Décor,0.5 kg
PM32,Remember Wallet 'Chili' | Remember,"Named Chili, this wallet from German design house Remember brings heat to your everyday carry. Bold patterns and quality construction ensure your essentials are stored with personality and panache.",https://www.homeandverse.co.uk/?product=PM32,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/PM32.jpg",in_stock,4.95 GBP,Remember,4260608094931,new,Home & Garden > Home Decor > Home Décor,0.5 kg
PM31,Remember Wallet 'Spice' | Remember,"Warm, aromatic, and unmistakably bold – Spice lives up to its name with Remember's signature German patterns. A wallet that refuses to be ordinary, it keeps your essentials organised with flair.",https://www.homeandverse.co.uk/?product=PM31,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/PM31.jpg",in_stock,4.95 GBP,Remember,4260608094924,new,Home & Garden > Home Decor > Home Décor,0.5 kg
PM33,Remember Wallet 'Terracotta' | Remember,"Warm terracotta tones meet bold German design in this eye-catching wallet from Remember. Crafted with playful sophistication, it brings a burst of earthy colour to everyday essentials while keeping cards and cash organised in style.",https://www.homeandverse.co.uk/?product=PM33,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/PM33.jpg",in_stock,4.95 GBP,Remember,4260608094948,new,Home & Garden > Home Decor > Home Décor,0.5 kg
WB20,Remember Washbag 'Berry' | Remember,"Bursting with rich berry hues, this German-designed washbag transforms your toiletries into a joyful display. Spacious enough for all your essentials, it brings Remember's signature playful energy to bathroom routines and weekend getaways alike.",https://www.homeandverse.co.uk/?product=WB20,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WB20.jpg",in_stock,6.95 GBP,Remember,4260608095631,new,Home & Garden > Home Decor > Gifts,0.5 kg
WB21,Remember Washbag 'Lime' | Remember,"Fresh, zesty lime brings an instant mood lift to this cheerful washbag from Remember. Bold German design meets practical storage, creating a vibrant companion for travel essentials that refuses to blend into the background.",https://www.homeandverse.co.uk/?product=WB21,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WB21.jpg",in_stock,6.95 GBP,Remember,4260608095648,new,Home & Garden > Home Decor > Gifts,0.5 kg
WB22,Remember Washbag 'Ocean' | Remember,"Deep ocean blues swirl through this striking washbag, bringing Remember's signature German boldness to your daily routine. Generously sized for toiletries and cosmetics, it adds a splash of aquatic colour wherever your travels take you.",https://www.homeandverse.co.uk/?product=WB22,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WB22.jpg",in_stock,6.95 GBP,Remember,4260608095655,new,Home & Garden > Home Decor > Gifts,0.5 kg
WKM29,Remember Wool and cashmere hat 'Andrin' | Remember,Luxuriously soft wool and cashmere blend meets Remember's bold Andrin pattern in this cosy German-designed hat. Vibrant colours and premium materials combine to keep you warm while making a playful style statement on crisp winter days.,https://www.homeandverse.co.uk/?product=WKM29,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WKM29.jpg",in_stock,19.95 GBP,Remember,4260608099097,new,Home & Garden > Home Decor > Home Décor,0.5 kg
WKM28,Remember Wool and cashmere hat 'Frida' | Remember,"Named after the iconic artist, this Frida-patterned hat wraps you in sumptuous wool and cashmere warmth. Remember's German design heritage shines through in every colourful detail, creating headwear that's as expressive as it is cosy.",https://www.homeandverse.co.uk/?product=WKM28,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WKM28.jpg",in_stock,19.95 GBP,Remember,,new,Home & Garden > Home Decor > Home Décor,0.5 kg
WKM34,Remember Wool and cashmere hat 'Monviso' | Remember,"Inspired by alpine peaks, this Monviso hat combines premium wool and cashmere with Remember's distinctive German patterning. Soft, warm, and undeniably stylish, it brings mountain-fresh energy to cold weather wardrobes.",https://www.homeandverse.co.uk/?product=WKM34,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WKM34.jpg",in_stock,19.95 GBP,Remember,4260479651059,new,Home & Garden > Home Decor > Home Décor,0.5 kg
WKM30,Remember Wool and cashmere hat 'Reto' | Remember,"Bold geometric patterns define this Reto hat, crafted from a luxurious wool and cashmere blend by German design house Remember. Warm, soft, and utterly distinctive, it adds character to winter layering with unapologetic colour.",https://www.homeandverse.co.uk/?product=WKM30,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WKM30.jpg",in_stock,19.95 GBP,Remember,4260608099103,new,Home & Garden > Home Decor > Home Décor,0.5 kg
WKS29,Remember Wool and cashmere scarf 'Andrin' | Remember,"Wrap yourself in the Andrin pattern with this generous wool and cashmere scarf from Remember. German design expertise meets premium natural fibres, creating a statement accessory that brings warmth and vibrant pattern to winter ensembles.",https://www.homeandverse.co.uk/?product=WKS29,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WKS29.jpg",in_stock,39.95 GBP,Remember,4260608099110,new,Home & Garden > Home Decor > Home Décor,0.5 kg
WKS28,Remember Wool and cashmere scarf 'Frida' | Remember,"Celebrate colour with this Frida scarf, where Remember's playful German design meets sumptuous wool and cashmere. Soft against the skin and bold to behold, it transforms cold-weather dressing into an art form.",https://www.homeandverse.co.uk/?product=WKS28,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WKS28.jpg",in_stock,39.95 GBP,Remember,4260608096904,new,Home & Garden > Home Decor > Home Décor,0.5 kg
WKS34,Remember Wool and cashmere scarf 'Monviso' | Remember,"Mountain-inspired Monviso patterning adorns this luxurious wool and cashmere scarf from Remember. German design sensibility meets premium craftsmanship, delivering warmth wrapped in striking visual appeal for those who refuse to dress dully.",https://www.homeandverse.co.uk/?product=WKS34,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WKS34.jpg",in_stock,39.95 GBP,Remember,4260479651042,new,Home & Garden > Home Decor > Home Décor,0.5 kg
WKS30,Remember Wool and cashmere scarf 'Reto' | Remember,"Geometric Reto patterns bring retro-modern energy to this wool and cashmere scarf from German design house Remember. Exceptionally soft and generously sized, it layers beautifully while adding a conversation-starting pop of colour.",https://www.homeandverse.co.uk/?product=WKS30,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WKS30.jpg",in_stock,39.95 GBP,Remember,4260608099127,new,Home & Garden > Home Decor > Home Décor,0.5 kg
WKS26,Remember Wool and cashmere scarf 'Tomke' | Remember,"Meet Tomke – a wool and cashmere scarf that showcases Remember's fearless approach to colour and pattern. Crafted in Germany with premium natural fibres, it brings cosy warmth and playful sophistication to winter styling.",https://www.homeandverse.co.uk/?product=WKS26,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WKS26.jpg",in_stock,39.95 GBP,Remember,4260608096881,new,Home & Garden > Home Decor > Home Décor,0.5 kg
WKS31,Remember Wool and cashmere scarf 'Vreni' | Remember,"Vreni brings Alpine charm to this luxurious wool and cashmere scarf, reimagined through Remember's bold German design lens. Soft, warm, and wonderfully vibrant, it wraps you in colour and comfort throughout the cooler months.",https://www.homeandverse.co.uk/?product=WKS31,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WKS31.jpg",in_stock,39.95 GBP,Remember,4260608099134,new,Home & Garden > Home Decor > Home Décor,0.5 kg
UT11,"Remember *SPECCIAL Glass kitchen board no. 11, small | Remember","Sleek tempered glass meets Remember's signature pattern play in this compact kitchen board. Heat-resistant and easy to clean, it protects worktops while adding a burst of German design energy to food preparation spaces.",https://www.homeandverse.co.uk/?product=UT11,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/UT11.jpg",in_stock,9.95 GBP,Remember,4260608096867,new,Home & Garden > Home Decor > Tableware,0.5 kg
SC50,Remember Ballpoint Pen 'Paul' olive | Remember,"Elevate everyday writing with Paul in sophisticated olive, a ballpoint pen that brings Remember's German design philosophy to your desk. Smooth-writing and beautifully weighted, it transforms note-taking into a colourful pleasure.",https://www.homeandverse.co.uk/?product=SC50,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SC50.jpg",in_stock,13.95 GBP,Remember,4260608098144,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SC51,Remember Ballpoint Pen 'Paul' peach | Remember,"Soft peach tones make this Paul ballpoint pen a joyful addition to any desk or handbag. German-designed by Remember with signature style, it proves that even everyday writing instruments deserve a bold personality.",https://www.homeandverse.co.uk/?product=SC51,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SC51.jpg",in_stock,13.95 GBP,Remember,4260608098151,new,Home & Garden > Home Decor > Home Décor,0.5 kg
CRL09,Remember Cotton rug 'Zaza' long | Remember,"Zaza brings playful pattern and colour to floors with this longer cotton rug from Remember. Durable, soft underfoot, and unmistakably German in its bold design approach, it anchors rooms with joyful geometric energy.",https://www.homeandverse.co.uk/?product=CRL09,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/CRL09.jpg",in_stock,62.95 GBP,Remember,4260608096683,new,Home & Garden > Home Decor > Home Décor,0.5 kg
CRS09,Remember Cotton rug 'Zaza' short | Remember,"Compact yet impactful, this shorter Zaza cotton rug delivers Remember's signature German design to smaller spaces. Soft, durable, and bursting with pattern, it adds instant personality to hallways, bathrooms, or beside beds.",https://www.homeandverse.co.uk/?product=CRS09,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/CRS09.jpg",in_stock,34.95 GBP,Remember,4260608096676,new,Home & Garden > Home Decor > Home Décor,0.5 kg
FM05,Remember Doormat 'Andante' | Remember,"Welcome guests with Andante, a doormat that sets the tone for a colourful home from the very first step. Remember's German design expertise transforms a practical essential into a cheerful statement piece.",https://www.homeandverse.co.uk/?product=FM05,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/FM05.jpg",in_stock,27.95 GBP,Remember,4260608094788,new,Home & Garden > Home Decor > Home Décor,0.5 kg
FA32,Remember Foldable Shopping Bag 'Ava' | Remember,"Ava folds neatly away until needed, then unfurls into a generously sized shopping bag adorned with Remember's distinctive patterns. German-designed for style-conscious shoppers who believe sustainability should never be boring.",https://www.homeandverse.co.uk/?product=FA32,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/FA32.jpg",in_stock,6.95 GBP,Remember,4260608097499,new,Home & Garden > Home Decor > Gifts,0.5 kg
FA34,Remember Foldable Shopping Bag 'Bea' | Remember,"Bold Bea brings German design flair to sustainable shopping with this foldable bag from Remember. Compact enough for pockets yet roomy when unfurled, it makes every market trip a colourful affair.",https://www.homeandverse.co.uk/?product=FA34,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/FA34.jpg",in_stock,6.95 GBP,Remember,4260608098472,new,Home & Garden > Home Decor > Gifts,0.5 kg
FA31,Remember Foldable Shopping Bag 'Ivo' | Remember,"Ivo packs Remember's signature German boldness into a clever foldable shopping bag. Tuck it away when not needed, then let its vibrant patterns brighten every shopping trip while reducing single-use plastic.",https://www.homeandverse.co.uk/?product=FA31,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/FA31.jpg",in_stock,6.95 GBP,Remember,4260608097482,new,Home & Garden > Home Decor > Gifts,0.5 kg
FA33,Remember Foldable Shopping Bag 'Ria' | Remember,"Ria brings joyful colour to conscious shopping with this foldable bag from German design house Remember. Compact, practical, and unmistakably stylish, it proves that eco-friendly choices can be wonderfully vibrant too.",https://www.homeandverse.co.uk/?product=FA33,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/FA33.jpg",in_stock,6.95 GBP,Remember,4260608097505,new,Home & Garden > Home Decor > Gifts,0.5 kg
UT10,"Remember Glass kitchen board no. 10, small | Remember","Crafted from tempered glass, this compact kitchen board from German design house Remember brings bold pattern and colour to your food preparation. Heat-resistant and hygienic, it doubles as a stylish serving platter or trivet.",https://www.homeandverse.co.uk/?product=UT10,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/UT10.jpg",in_stock,9.95 GBP,Remember,4260608096850,new,Home & Garden > Home Decor > Tableware,0.5 kg
GH01,"Remember Glass straws, set of 6 | Remember","Elevate your drinks with these six reusable glass straws from Remember, bringing German design flair to every sip. Durable, eco-friendly, and effortlessly chic, they transform ordinary beverages into something worth celebrating.",https://www.homeandverse.co.uk/?product=GH01,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/GH01.jpg",in_stock,13.95 GBP,Remember,4260608098618,new,Home & Garden > Home Decor > Tableware,0.5 kg
WH01,"Remember Guard houses, set of 4 | Remember",Whimsical guard house figurines from Remember bring a touch of playful German design to your shelves or mantelpiece. Each of the four pieces features distinctive detailing and vibrant colours that spark joy and conversation.,https://www.homeandverse.co.uk/?product=WH01,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/WH01.jpg",in_stock,13.95 GBP,Remember,4260608093828,new,Home & Garden > Home Decor > Home Décor,0.5 kg
RS16,Remember Pocket umbrella 'Allegra' | Remember,"Allegra bursts with Remember's signature bold patterns, transforming rainy days into opportunities for colour and style. Compact enough to slip into any bag, this German-designed pocket umbrella unfolds to reveal unapologetically joyful prints.",https://www.homeandverse.co.uk/?product=RS16,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/RS16.jpg",in_stock,23.95 GBP,Remember,4260608094672,new,Home & Garden > Home Decor > Home Décor,0.5 kg
RS18,Remember Pocket umbrella 'Neptun' | Remember,"Neptune-inspired hues swirl across this pocket umbrella from Remember, bringing oceanic drama to grey skies. German-engineered for compact portability, it opens to reveal a canopy of vibrant, conversation-starting colour.",https://www.homeandverse.co.uk/?product=RS18,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/RS18.jpg",in_stock,23.95 GBP,Remember,4260608099165,new,Home & Garden > Home Decor > Home Décor,0.5 kg
PDB13,"Remember Porcelain Canister 'Edda', large | Remember","Edda's large porcelain canister showcases Remember's bold German aesthetic, featuring striking patterns that transform kitchen storage into artful display. Generous proportions accommodate coffee, sugar, or treasured keepsakes with sophisticated flair.",https://www.homeandverse.co.uk/?product=PDB13,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/PDB13.jpg",in_stock,20.95 GBP,Remember,4260608098359,new,Home & Garden > Home Decor > Home Décor,0.5 kg
PDS10,"Remember Porcelain Canister 'Emilio', small | Remember","Emilio brings Remember's playful German spirit to compact storage, wrapping quality porcelain in eye-catching pattern. Sized for everyday essentials like spices or tea, it adds a pop of joy to any kitchen shelf.",https://www.homeandverse.co.uk/?product=PDS10,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/PDS10.jpg",in_stock,12.95 GBP,Remember,4260608098373,new,Home & Garden > Home Decor > Home Décor,0.5 kg
PDS11,"Remember Porcelain Canister 'Sandro', small | Remember","Sandro's distinctive pattern adorns this petite porcelain canister, bringing Remember's celebrated German design to your countertop. Perfectly proportioned for smaller treasures, it proves that storage can be both practical and delightfully bold.",https://www.homeandverse.co.uk/?product=PDS11,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/PDS11.jpg",in_stock,12.95 GBP,Remember,4260608098380,new,Home & Garden > Home Decor > Home Décor,0.5 kg
TN21,Remember Potholder set 'Berry' | Remember,"Rich berry tones meet bold German pattern in this potholder set from Remember. Designed to protect hands while adding vibrant colour to your kitchen, they're almost too beautiful to tuck away in a drawer.",https://www.homeandverse.co.uk/?product=TN21,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/TN21.jpg",in_stock,9.95 GBP,Remember,4260608099493,new,Home & Garden > Home Decor > Home Décor,0.5 kg
TN20,Remember Potholder set 'Lemon' | Remember,"Sunshine-bright and unapologetically cheerful, these lemon-hued potholders bring Remember's German design philosophy to your kitchen. Bold patterns make grabbing hot dishes a moment of joy rather than mere necessity.",https://www.homeandverse.co.uk/?product=TN20,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/TN20.jpg",in_stock,9.95 GBP,Remember,4260608099486,new,Home & Garden > Home Decor > Home Décor,0.5 kg
TN02,"Remember Potholders No. 2, set of 2 | Remember","Bold geometric patterns define this potholder duo from Remember, bringing German design confidence to everyday kitchen moments. Functional protection meets artistic expression in colours that refuse to blend into the background.",https://www.homeandverse.co.uk/?product=TN02,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/TN02.jpg",in_stock,9.95 GBP,Remember,4260608090377,new,Home & Garden > Home Decor > Home Décor,0.5 kg
TN03,"Remember Potholders No. 3, set of 2 | Remember","Pattern play takes centre stage in this set of two potholders from Remember, showcasing the German brand's gift for joyful design. Practical heat protection wrapped in artwork you'll want to leave on display.",https://www.homeandverse.co.uk/?product=TN03,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/TN03.jpg",in_stock,9.95 GBP,Remember,4260608090384,new,Home & Garden > Home Decor > Home Décor,0.5 kg
BL18,Remember Scarf 'Smilla' | Remember,"Smilla wraps you in Remember's signature bold German patterns, transforming a simple scarf into a statement of playful sophistication. Vibrant colours and quality materials make this accessory impossible to ignore.",https://www.homeandverse.co.uk/?product=BL18,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/BL18.jpg",in_stock,27.95 GBP,Remember,4260608091084,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SO41,"Remember Socks model 41, size 41-46 | Remember","Bold pattern climbs from toe to calf in these statement socks from Remember, sized 41-46 for larger feet. German design house flair means even your most hidden accessories make an impression.",https://www.homeandverse.co.uk/?product=SO41,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SO41.jpg",in_stock,6.95 GBP,Remember,4260608096782,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SO42,"Remember Socks model 42, size 41-46 | Remember","Vivid colour and distinctive pattern distinguish these size 41-46 socks from German design house Remember. Life's too short for boring basics—let your feet join the celebration of bold, playful style.",https://www.homeandverse.co.uk/?product=SO42,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SO42.jpg",in_stock,6.95 GBP,Remember,4260608096799,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SO43,"Remember Socks model 43, size 41-46 | Remember",German design confidence extends to every detail with these patterned socks in size 41-46 from Remember. Slip them on beneath tailored trousers for a secret flash of joy only you know about.,https://www.homeandverse.co.uk/?product=SO43,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SO43.jpg",in_stock,6.95 GBP,Remember,4260608096805,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SO65,"Remember Socks model 65, size 36-41 | Remember","Playful German design meets everyday comfort in these size 36-41 statement socks from Remember. Bold patterns peek above your shoes, adding unexpected colour to each step.",https://www.homeandverse.co.uk/?product=SO65,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SO65.jpg",in_stock,6.95 GBP,Remember,4260608096751,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SO66,"Remember Socks model 66, size 36-41 | Remember",Vibrant colour wraps your feet in German design house style with these size 36-41 socks from Remember. Unapologetically bold patterns transform a wardrobe essential into a daily dose of joy.,https://www.homeandverse.co.uk/?product=SO66,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SO66.jpg",in_stock,6.95 GBP,Remember,4260608096768,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SO67,"Remember Socks model 67, size 36-41 | Remember","Eye-catching pattern and colour define these size 36-41 socks from Remember, proving German design excellence extends to the smallest details. A playful gift for feet that refuse to be ordinary.",https://www.homeandverse.co.uk/?product=SO67,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SO67.jpg",in_stock,6.95 GBP,Remember,4260608096775,new,Home & Garden > Home Decor > Home Décor,0.5 kg
AS01,"Remember Storage tray 'Marbella', set of 3 | Remember","Three nesting trays bring Remember's Marbella pattern to your table or vanity, each showcasing bold German design in different sizes. Mediterranean-inspired colours create effortless organisation with artistic flair.",https://www.homeandverse.co.uk/?product=AS01,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/AS01.jpg",in_stock,34.95 GBP,Remember,4260608092425,new,Home & Garden > Home Decor > Home Décor > Tableware,0.5 kg
TR01,Remember Tea Towel Set No. 1 | Remember,"Everyday kitchen moments become more joyful with this tea towel set from Remember, featuring the German brand's signature bold patterns. Quality cotton meets unapologetic colour for linens you'll proudly leave on display.",https://www.homeandverse.co.uk/?product=TR01,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/TR01.jpg",in_stock,19.95 GBP,Remember,4260026930118,new,Home & Garden > Home Decor > Home Décor,0.5 kg
TR16,Remember Tea Towel Set No. 16 | Remember,Wrap dishes in German design excellence with this numbered tea towel collection from Remember. Vibrant patterns transform mundane kitchen textiles into conversation pieces worth hanging where guests can admire them.,https://www.homeandverse.co.uk/?product=TR16,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/TR16.jpg",in_stock,13.95 GBP,Remember,4260331697454,new,Home & Garden > Home Decor > Home Décor,0.5 kg
TR19,Remember Tea Towel Set No. 19 | Remember,Kitchen linens earn their place as décor with this patterned tea towel set from Remember. Bold German design and quality materials mean these cloths work as hard as they dazzle.,https://www.homeandverse.co.uk/?product=TR19,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/TR19.jpg",in_stock,13.95 GBP,Remember,4260608090551,new,Home & Garden > Home Decor > Home Décor,0.5 kg
TR22,Remember Tea Towel Set No. 22 | Remember,Fresh patterns and confident colour distinguish this tea towel collection from German design house Remember. Functional kitchen essentials elevated to the status of everyday art for your home.,https://www.homeandverse.co.uk/?product=TR22,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/TR22.jpg",in_stock,13.95 GBP,Remember,4260608095617,new,Home & Garden > Home Decor > Home Décor,0.5 kg
BO01,Remember Bluetooth Speaker Basso 'azzuro' | Remember,"Basso brings German design flair to your music with this azzuro blue Bluetooth speaker that sounds as good as it looks. Compact yet powerful, its cheerful aesthetic makes it a conversation piece whether playing your favourite playlist or sitting silent.",https://www.homeandverse.co.uk/?product=BO01,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/BO01.jpg",in_stock,51.95 GBP,Remember,4260608093842,new,Home & Garden > Home Decor > Home Décor,0.5 kg
BO04,Remember Bluetooth Speaker Basso 'berry' | Remember,"Rich berry tones meet bold German design in this Basso Bluetooth speaker that refuses to blend into the background. Delivering impressive sound from a compact form, it's a joyful statement piece for music lovers who appreciate colour.",https://www.homeandverse.co.uk/?product=BO04,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/BO04.jpg",in_stock,51.95 GBP,Remember,4260608094689,new,Home & Garden > Home Decor > Home Décor,0.5 kg
BO03,Remember Bluetooth Speaker Basso 'rosso' | Remember,"Fiery rosso red defines this Basso Bluetooth speaker, bringing German design confidence to your music experience. Compact enough to move from room to room, its bold colour and quality sound make every listening session feel special.",https://www.homeandverse.co.uk/?product=BO03,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/BO03.jpg",in_stock,51.95 GBP,Remember,4260608093866,new,Home & Garden > Home Decor > Home Décor,0.5 kg
GS01,"Remember glass lights 01, set of 3 | Remember","Cast a warm, colourful glow with these three German-designed glass lights featuring Remember's signature bold patterns. Each unique piece transforms candlelight into a playful display of dancing colour and pattern.",https://www.homeandverse.co.uk/?product=GS01,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/GS01.jpg",in_stock,24.95 GBP,Remember,4260608095242,new,Home & Garden > Home Decor > Tableware,0.5 kg
GS02,"Remember glass lights 02, set of 3 | Remember",Illuminate your table with joyful German design through this trio of patterned glass lights. Bold colours and distinctive motifs create an enchanting atmosphere when candlelight dances through each unique piece.,https://www.homeandverse.co.uk/?product=GS02,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/GS02.jpg",in_stock,24.95 GBP,Remember,4260608095259,new,Home & Garden > Home Decor > Tableware,0.5 kg
